LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	101	J55519	6/28/2019	40.00	40.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	102	J55520	6/28/2019	40.00	40.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	103	J55521	6/28/2019	40.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	104	J55522	6/29/2019	42.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	105	J55523	6/29/2019	40.00	42.00	40.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	106	J55525	6/29/2019	40.00	42.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	107	J55526	6/29/2019	42.00	40.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	108	J55527	6/29/2019	42.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	109	J55528	6/29/2019	42.00	42.00	42.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	110	J55529	6/29/2019	42.00	42.00	42.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	111	J55530	6/29/2019	42.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	112	J55531	6/29/2019	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	113	J55532	6/29/2019	40.00	40.00	38.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	114	J55533	6/30/2019	40.00	38.00	38.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	115	J55534	6/30/2019	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	116	J55535	6/30/2019	42.00	42.00	40.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	117	J55536	6/30/2019	42.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	118	J55537	6/30/2019	42.00	42.00	40.00	40.00	42.00
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	1	J55269	6/5/2019	17.20				
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	2	J55270	6/5/2019	17.50				
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	3	J55272	6/5/2019	17.30				
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	4	J55273	6/5/2019	17.30				
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	5	J55274	6/6/2019	17.40				
1	17TSY32MR	Espessura	17.70	17.70	17.70	0.00	6	J55276	6/6/2019	17.70				
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	7	J55277	6/6/2019	17.10				
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	8	J55278	6/6/2019	17.10				
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	9	J55279	6/6/2019	17.10				
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	10	J55280	6/6/2019	16.90				
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	11	J55281	6/6/2019	17.20				
1	17TSY32MR	Espessura	16.60	16.60	16.60	0.00	12	J55282	6/6/2019	16.60				
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	13	J55283	6/6/2019	17.00				
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	14	J55284	6/6/2019	16.90				
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	15	J55285	6/6/2019	17.00				
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	16	J55286	6/6/2019	16.80				
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	17	J55287	6/7/2019	17.00				
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	18	J55288	6/7/2019	17.00				
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	19	J55289	6/7/2019	17.00				
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	20	J55352	6/14/2019	17.20				
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	21	J55353	6/14/2019	17.40				
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	22	J55354	6/14/2019	17.50				
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	23	J55355	6/14/2019	17.40				
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	24	J55356	6/14/2019	17.40				
